"","date","shanghai_temp","nantong_temp"
"404",2006-02-08,2.89998769760132,-4.19998788833618
"405",2006-02-09,3.26000356674194,-2.60001230239868
"406",2006-02-10,6.43001699447632,2.37999868392944
"407",2006-02-11,8.23000526428223,4.87999868392944
"408",2006-02-12,7.70000600814819,3.73000478744507
"409",2006-02-13,13.050012588501,10.529993057251
"410",2006-02-14,14.8500003814697,12.2300052642822
"411",2006-02-15,12.6499881744385,3.50002431869507
"412",2006-02-16,6.34999990463257,2.37999868392944
"413",2006-02-17,4.18001699447632,0.450006097555161
"414",2006-02-18,4.52999258041382,1.43001711368561
"415",2006-02-19,6.57998037338257,3.43001699447632
"416",2006-02-20,6.45000600814819,4.02999258041382
"417",2006-02-21,11.0000247955322,8.50002479553223
"418",2006-02-22,7.64998769760132,3.62999868392944
"419",2006-02-23,5.68001699447632,2.73000478744507
"420",2006-02-24,8.64998817443848,4.93001699447632
"421",2006-02-25,9.07998085021973,6.80001211166382
"422",2006-02-26,5.84999990463257,1.57998049259186
"423",2006-02-27,5.84999990463257,1.10000002384186
"424",2006-02-28,5.45000600814819,0.379998773336411
"425",2006-03-01,4.55001211166382,3.14998769760132
"426",2006-03-02,7.27999258041382,6.68001699447632
"427",2006-03-03,8.39998817443848,5.09999990463257
"428",2006-03-04,12.2000064849854,10.4099979400635
"429",2006-03-05,14.8299808502197,13.3299808502197
"430",2006-03-06,11.8299808502197,9.77999305725098
"431",2006-03-07,11.050012588501,9.48000526428223
"432",2006-03-08,12.8299808502197,9.68001747131348
"433",2006-03-09,10.9300174713135,9.20000648498535
"434",2006-03-10,12.3799991607666,12.8799991607666
"435",2006-03-11,12.2500247955322,9.64998817443848
"436",2006-03-12,4.59999990463257,0.829980492591858
"437",2006-03-13,3.73000478744507,2.00002431869507
"438",2006-03-14,7.43001699447632,6.64998769760132
"439",2006-03-15,10.9300174713135,8.00002479553223
"440",2006-03-16,10.9800052642822,10.8999881744385
"441",2006-03-17,14.6499881744385,12.3799991607666
"442",2006-03-18,11.2500247955322,9.27999305725098
"443",2006-03-19,7.64998769760132,6.12999868392944
"444",2006-03-20,11.6800174713135,10.8299808502197
"445",2006-03-21,12.6800174713135,10.550012588501
"446",2006-03-22,10.7300052642822,10.8299808502197
"447",2006-03-23,9.5100040435791,8.23000526428223
"448",2006-03-24,9.64998817443848,9.73000526428223
"449",2006-03-25,11.9300174713135,13.6800174713135
"450",2006-03-26,12.1800174713135,10.800012588501
"451",2006-03-27,12.6000003814697,13.4500064849854
"452",2006-03-28,8.0100040435791,5.68001699447632
"453",2006-03-29,11.0000247955322,10.8500003814697
"454",2006-03-30,13.3999881744385,11.3999881744385
"455",2006-03-31,16.3500003814697,16.2600040435791
"456",2006-04-01,17.300012588501,17.7000064849854
"457",2006-04-02,12.8500003814697,12.8799991607666
"458",2006-04-03,17.029993057251,18.6000003814697
"459",2006-04-04,19.4300174713135,14.9300174713135
"460",2006-04-05,11.2500247955322,9.27999305725098
"461",2006-04-06,11.529993057251,10.8500003814697
"462",2006-04-07,14.7500247955322,17.7000064849854
"463",2006-04-08,16.6800174713135,18.300012588501
"464",2006-04-09,17.779993057251,17.0799808502197
"465",2006-04-10,16.8999881744385,15.8799991607666
"466",2006-04-11,15.6000003814697,16.1000003814697
"467",2006-04-12,11.279993057251,6.59999990463257
"468",2006-04-13,8.52999305725098,6.93001699447632
"469",2006-04-14,10.3299808502197,8.89998817443848
"470",2006-04-15,11.3500003814697,12.9500064849854
"471",2006-04-16,12.9800052642822,12.029993057251
"472",2006-04-17,15.7300052642822,16.050012588501
"473",2006-04-18,17.5799808502197,19.1499881744385
"474",2006-04-19,15.050012588501,14.300012588501
"475",2006-04-20,11.6000003814697,12.029993057251
"476",2006-04-21,15.4800052642822,13.8500003814697
"477",2006-04-22,13.800012588501,12.2000064849854
"478",2006-04-23,13.3500003814697,13.9300174713135
"479",2006-04-24,13.7000064849854,15.4300174713135
"480",2006-04-25,15.5799808502197,14.529993057251
"481",2006-04-26,14.9500064849854,13.800012588501
"482",2006-04-27,13.9300174713135,14.779993057251
"483",2006-04-28,16.029993057251,16.8500003814697
"484",2006-04-29,19.0799808502197,21.029993057251
"485",2006-04-30,20.7300052642822,24.310022354126
"486",2006-05-01,21.029993057251,21.9800052642822
"487",2006-05-02,15.6299991607666,15.3299808502197
"488",2006-05-03,16.4500064849854,17.2500247955322
"489",2006-05-04,19.7300052642822,22.060022354126
"490",2006-05-05,21.0000247955322,21.6299991607666
"491",2006-05-06,18.6000003814697,17.779993057251
"492",2006-05-07,16.279993057251,17.5799808502197
"493",2006-05-08,18.029993057251,18.029993057251
"494",2006-05-09,20.8799991607666,16.550012588501
"495",2006-05-10,17.4500064849854,15.2000064849854
"496",2006-05-11,16.1000003814697,13.9500064849854
"497",2006-05-12,16.2500247955322,12.8999881744385
